,super_opeid,name_x,type_x,tier_x,iclevel_x,region_x,barrons,exp_instr_pc_2013,hbcu,ipeds_enrollment_2013,sticker_price_2013,public,grad_rate_150_p_2013,avgfacsal_2013,sat_avg_2013,scorecard_netprice_2013,scorecard_rej_rate_2013,endowment_pc_2000,exp_instr_2012,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,pct_arthuman_2000,pct_business_2000,pct_health_2000,pct_multidisci_2000,pct_publicsocial_2000,pct_stem_2000,pct_socialscience_2000,pct_tradepersonal_2000,k_median_nozero_adjusted,staircase_score,upward_mobility_score,downward_mobility_score,shoots_and_ladders,sticker_price_preds,tech_school,social_eliteness_score,UMS_prediction,rejection_rate_preds,LinReg_Predict_UM_Score,upward_mobility_bucket,um_bucket_level,um_bucket_pred_class,LogReg_Predicted_Class,um_bucket_pred_proba_class1,um_bucket_pred_proba_class2,um_bucket_pred_proba_class3,um_bucket_pred_proba_class4,um_bucket_pred_proba_class5,um_bucket_pred_class_knn,KNN_Predicted_Class,um_bucket_pred_proba_knn_class1,um_bucket_pred_proba_knn_class2,um_bucket_pred_proba_knn_class3,um_bucket_pred_proba_knn_class4,um_bucket_pred_proba_knn_class5,RF_Regressor_Predicted_UM_Score,Predicted_RF_Class,RF_Pred_Class1,RF_Pred_Class2,RF_Pred_Class3,RF_Pred_Class4,RF_Pred_Class5,RF_Regressor_Predicted,bang4buck
1863,11189,United Talmudical Seminary,2,8,1,1,999,3026.6838,0,1814,13530.0,0,0.432506887,3624.0,,4768.0,,,5230683,0.0,0.0,0.0020270270000000003,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,11790.714812085484,0.08437200199999999,0.40281578412499996,-0.7359899547500001,-0.3331741706250001,13530.0,0,0.281214576,0.8217294279262574,0.35666088490208375,0.3687842861208156,Worst,1,1,1,0.4478908777722677,0.3456683358808071,0.20566042031991671,0.0007530494355562647,2.7316591452279823e-05,2,2,0.24,0.36,0.2,0.16,0.04,0.43885454711696587,1,0.8355555555555556,0.10888888888888888,0.051111111111111114,0.0044444444444444444,0.0,0.4298338030852681,0.2977204612897265
1864,21005,"Universal Technical Institute of Orlando, FL",3,11,2,3,999,4095.2688,0,7173,,0,0.613674308,6917.382126221801,,20203.547,,,12109643.8,0.008236844,0.023885095,0.054383814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38220.42467138523,-0.0020173799999999437,0.6585540666666666,-0.5731609145833334,0.0853931520833332,6202.066666666667,1,0.5801368275000001,0.48172032780755625,0.1607110027635713,0.543393017843038,Below Average,2,1,1,0.36001427067168257,0.3237571854415034,0.2657880866208459,0.02746578981584599,0.022974667450122346,1,1,0.4,0.28,0.2,0.08,0.04,0.668160938679605,2,0.15666666666666668,0.7144444444444444,0.12333333333333334,0.005555555555555556,0.0,0.6606633845769269,1.0618300351495737
1865,8221,"Universal Technical Institute of Rancho Cucamonga, CA",3,11,2,4,999,4515.8208,0,8739,,0,0.572609884,4711.0,,18916.189,,,12860303.41,0.025818506,0.016636772,0.12159926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,32299.927901946652,0.30551461999999996,0.9643132033333333,-0.38339558933333334,0.5809176139999999,7367.866666666667,1,0.526670364,0.48172032780755625,0.10375691216124981,0.47624616906770506,Medium,3,1,1,0.5295618627438464,0.23118338657323712,0.20420378484619114,0.0307305378267473,0.004320428009977862,1,1,0.44,0.28,0.16,0.08,0.04,0.8406105804511365,3,0.13777777777777778,0.14,0.7133333333333334,0.008888888888888889,0.0,0.8222472929964111,1.3088092482672506
1866,25590,University Of Advancing Computer Technology,3,10,1,4,999,4489.3228,0,959,19810.0,0,0.244897959,5279.0,,28050.0,,,4379283,0.025945947,0.039999999,0.14378378,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,46161.71954964176,-0.03921656999999998,0.7252333275,-0.45547080291666664,0.2697625245833334,19810.0,1,0.80945434,0.8217294279262574,0.25036555466937427,0.9598109600646076,Medium,3,2,2,0.026896236529902428,0.7177877961704223,0.15821822057939972,0.0360560510959738,0.061041695624301666,2,2,0.08,0.32,0.16,0.16,0.28,0.74010568967812,3,0.04888888888888889,0.15555555555555556,0.7355555555555555,0.056666666666666664,0.0033333333333333335,0.7890899890577351,0.3660945620898536
1867,3123,University Of Akron ,1,5,1,2,5,6975.6982,0,22497,9887.9111,1,0.42454955,9053.3047,1050.0,14857.858,0.035100002000000005,2570.2043,181650012,0.018398283,0.14185944,0.008701199,5.6835637000000006,22.96467,11.904762,3.7250383,12.058372,16.628263,26.382488000000002,0.65284181,42025.86206896552,-0.027467282000000023,0.7106939170833333,-0.45043071375,0.2602632033333333,9887.9111,0,0.6483579195,0.8217294279262574,0.035100002000000005,0.8645435442453664,Medium,3,3,3,0.00297452516801536,0.10344952395715598,0.6740927091988647,0.21313341528268825,0.0063498263932757065,3,3,0.0,0.16,0.68,0.16,0.0,0.7426162381315231,3,0.0022222222222222222,0.09111111111111111,0.7388888888888889,0.15,0.017777777777777778,0.7484963013960695,0.7187503102483732
1868,1051,University Of Alabama,1,5,1,3,4,8556.168,0,29440,9826.0,1,0.666516449,9605.0,1120.0,17206.0,0.43450001,16166.646,270367454,0.010510511,0.14499281,0.008617313,7.8240561,36.278709,7.395874000000001,4.0093422,4.0482678,12.339432,28.104321000000002,0.0,53743.01675977653,-0.13619885299999995,1.0057302270833335,-0.41397300966666667,0.5917572174166668,9826.0,0,1.071547615,0.8217294279262574,0.43450001,1.0749186624729052,Good,4,4,4,0.00039413127650488863,0.05315528114588464,0.39309384402735026,0.46921205930345633,0.08414468424680385,3,3,0.0,0.0,0.68,0.32,0.0,1.029577662055963,4,0.0011111111111111111,0.0022222222222222222,0.1111111111111111,0.8466666666666667,0.03888888888888889,1.0265919118012408,1.0235398199504717
1869,1052,University Of Alabama At Birmingham,1,5,1,3,4,14633.45,0,11502,7510.0,1,0.537063953,10170.0,1135.0,12361.0,0.1327,15626.47,258981688,0.028554833999999998,0.28612912,0.01006679,5.6338029,19.142126,19.014084,0.19206145,6.4020486,16.581306,33.034569,0.0,46145.25139664805,0.06171581000000001,0.7928062520833333,-0.4698063404166667,0.32299991166666664,7510.0,0,0.69920944,0.8217294279262574,0.1327,0.9060876231657529,Medium,3,3,3,0.010238527250103057,0.039654349401645694,0.4988141187558253,0.4185696610094771,0.03272334358294888,3,3,0.0,0.04,0.72,0.24,0.0,0.8475957057751301,3,0.008888888888888889,0.024444444444444446,0.8,0.14555555555555555,0.021111111111111112,0.8619650395367313,1.0556674461828672
1870,1055,University Of Alabama In Huntsville,1,5,1,3,4,6943.6772,0,5696,9158.0,1,0.483530962,9341.0,1185.0,14652.0,0.1938,6423.7124,54238497,0.03659004,0.14348659,0.018582376,8.915304199999998,23.922732999999997,16.939079,0.1485884,0.0,40.861813,9.2124805,0.0,56759.77653631285,-0.07276441999999995,1.0330237229166668,-0.435306769,0.5977169539166668,9158.0,0,0.89001153,0.8217294279262574,0.1938,1.0916578106216426,Good,4,3,3,0.00127690076310721,0.058737895023844244,0.5053934530140138,0.2751529667555824,0.1594387844434523,3,4,0.0,0.0,0.44,0.52,0.04,1.0504923792297927,4,0.0,0.005555555555555556,0.12111111111111111,0.8377777777777777,0.035555555555555556,1.0511477577876163,1.1280014445475723
1871,21,University Of Alaska System,1,5,1,4,5,7565.6382,0,27485,6362.1802,1,0.31742662899999996,8514.3633,,6919.4736,,24083.129,217742979.7,0.03535831,0.033398356000000004,0.03116408,5.5178652,18.498417,12.709182,18.000904000000002,7.4626865,12.075984,18.588873,7.146087599999999,31470.13782542113,-0.20417553200000005,0.7542614795833334,-0.55429778625,0.19996369333333341,6362.1802,0,0.81179424,0.8217294279262574,0.3315191326341671,0.8522163434256896,Medium,3,3,3,0.0030796523396159512,0.1615352140781847,0.665250006002007,0.167821633402416,0.0023134941777763858,3,3,0.0,0.04,0.84,0.12,0.0,0.7968610725647199,3,0.0011111111111111111,0.03777777777777778,0.85,0.10333333333333333,0.0077777777777777776,0.7869481462354208,1.185539321227232
1872,1108,University Of Arkansas,1,5,1,3,3,7055.6313,0,21009,8210.0,1,0.600973236,8902.0,1120.0,8801.0,0.41420001,15422.476,165440890,0.028635418,0.064149737,0.014397697,6.6172576,25.039703,4.764425800000001,4.6585493,3.5468502,32.927475,22.445738000000002,0.0,56221.719457013576,-0.052155553000000035,1.0937898604166667,-0.4100622210416666,0.683727639375,8210.0,0,0.94589278,0.8217294279262574,0.41420001,1.0842301817415834,Good,4,3,3,0.0004597508914627166,0.08645609440362521,0.4580265661329996,0.3584597240235737,0.09659786454833891,3,3,0.0,0.04,0.56,0.4,0.0,1.0700029611074522,4,0.0,0.01,0.37222222222222223,0.5811111111111111,0.03666666666666667,1.078494981167871,1.3322653598254162
1873,1110,University Of Arkansas At Fort Smith,1,7,1,3,999,3710.3469,0,7170,4727.0,1,0.263986014,6658.0,,6429.0,0.42640001,1059.8146,27484944,0.033863034,0.038403329,0.017026106000000003,0.0,13.636364000000002,11.515152,45.656566999999995,0.80808079,11.818181,0.0,16.565657,36312.217194570134,0.043981840000000036,0.5658227066666667,-0.6070707437499999,-0.041248037083333244,4727.0,0,0.437606878,0.8217294279262574,0.42640001,0.6303854379991083,Below Average,2,2,2,0.05627152144345782,0.7411643169215092,0.1920172333007546,0.010224819722863784,0.00032210861141460865,2,2,0.08,0.88,0.0,0.04,0.0,0.5691982613673267,2,0.17444444444444446,0.7266666666666667,0.09666666666666666,0.0011111111111111111,0.0011111111111111111,0.5843507130484239,1.1970017065087089
1874,1101,University Of Arkansas At Little Rock,1,5,1,3,5,5005.7041,0,9970,7432.0,1,0.243842365,7480.0,980.0,9026.0,0.47260001,677.52899,62678456,0.020765423999999998,0.30121937,0.015574068,7.4034333,22.532188,16.309013,10.085837,6.6523609,14.055794,22.961372,0.0,39366.515837104074,0.029492479999999988,0.64130494875,-0.5814539775,0.05985097124999994,7432.0,0,0.5574050375,0.8217294279262574,0.47260001,0.7478606089176449,Below Average,2,3,3,0.017639083214933866,0.25250799817761743,0.6693321324062514,0.059732708445077956,0.0007880777561193452,3,3,0.0,0.32,0.68,0.0,0.0,0.6842327165818982,2,0.0033333333333333335,0.72,0.2722222222222222,0.0044444444444444444,0.0,0.6837422529837343,0.8628968632265877
1875,1085,University Of Arkansas At Monticello,1,5,1,3,5,4872.7188,0,3706,6082.0,1,0.26388888899999996,7922.0,,9686.0,,704.3254400000001,18659321,0.005620609,0.22669789,0.013114754,4.2483664,24.836601,4.2483659000000005,14.705882,2.6143792,20.915032999999998,28.431373999999998,0.0,39932.12669683258,0.18382332999999998,0.6304316,-0.4240846762916667,0.2063469237083333,6082.0,0,0.47907706000000005,0.8217294279262574,0.4499894316102086,0.7498053178143742,Below Average,2,3,3,0.011499655722100433,0.3283786814430477,0.6106518238042058,0.04859113247409515,0.0008787065565508935,3,3,0.0,0.28,0.68,0.04,0.0,0.6746083728940341,2,0.006666666666666667,0.6911111111111111,0.2822222222222222,0.017777777777777778,0.0022222222222222222,0.6782406640600673,1.0365531075304175
1876,1086,University Of Arkansas At Pine Bluff,1,5,1,3,4,5963.0933,1,2521,5956.0,1,0.25826972,5341.0,836.5,7140.0,0.72299999,255.54372,17291657,0.002050581,0.94190019,0.001708818,7.2886295,30.612246000000003,4.373178,7.580174900000001,12.827988000000001,18.367348,18.950438000000002,0.0,34162.89592760181,0.46068998400000005,0.554354010125,-0.4819590245416667,0.07239498558333324,5956.0,0,0.2280299945,0.8217294279262574,0.72299999,0.5961815571712803,Below Average,2,2,2,0.26465470134431107,0.5014237632329066,0.20267753365308125,0.031173769800457614,7.023196924360738e-05,2,2,0.12,0.6,0.28,0.0,0.0,0.5613722522623933,2,0.11333333333333333,0.8244444444444444,0.052222222222222225,0.0077777777777777776,0.0022222222222222222,0.5651831837598282,0.9307488417142377
1877,20735,University Of Arkansas Community College At Batesville,1,9,2,3,999,3757.5073,0,1353,2562.0,1,0.25830258300000003,4392.0,,2526.0,,,5465362,0.005859375,0.03125,0.009765625,0.0,20.218578,60.655739000000004,4.918032599999999,0.0,0.0,0.0,14.207651,30090.49773755656,0.08360067199999993,0.4507645282499999,-0.60314384375,-0.15237931550000006,2562.0,0,0.311568034,0.8217294279262574,0.25429443190416895,0.4307699936508339,Worst,1,1,1,0.5338178755525314,0.40383992743317587,0.05996108904594711,0.0021425518115915027,0.00023855615675418581,2,2,0.4,0.56,0.04,0.0,0.0,0.4549686703664756,1,0.9444444444444444,0.051111111111111114,0.0044444444444444444,0.0,0.0,0.4418528121052153,1.7594243881733016
1878,5732,University Of Arkansas Community College At Hope,1,9,2,3,999,3004.7715,0,1460,2431.0,1,0.233050847,4493.0,,8096.0,,,4144902,0.003401361,0.23809524,0.032312926,0.0,23.834196,22.279792999999998,20.725389,3.6269431000000005,0.0,0.0,29.533678000000002,30882.352941176472,0.193726713,0.47257020895833335,-0.5269986591666667,-0.05442845020833331,2431.0,0,0.27007815300000004,0.8217294279262574,0.393097114950003,0.39305808093531014,Worst,1,1,1,0.4794435092735304,0.41992957250709717,0.09942204124795755,0.0011483708785070387,5.65060929079923e-05,1,1,0.56,0.44,0.0,0.0,0.0,0.45914923290862086,1,0.9333333333333333,0.057777777777777775,0.008888888888888889,0.0,0.0,0.45336183973884747,1.9439333976072948
1879,5245,University Of Arkansas Community College At Morrilton,1,9,2,3,999,2626.8359,0,2149,3635.0,1,0.275605214,4606.0,965.0,5940.0,0.41620001,,5662170,0.007005254,0.08931698699999999,0.014886165,4.1237111,28.865978000000002,19.072165,12.886598,0.0,16.494844,0.0,18.556701999999998,33031.674208144796,0.016297270000000003,0.487327491625,-0.5392688530833334,-0.05194136145833339,3635.0,0,0.41832856649999994,0.8217294279262574,0.41620001,0.5176766177392218,Worst,1,2,2,0.33838561919849075,0.5493937142297852,0.10998418909352445,0.0018686845951889149,0.00036779288301064706,1,2,0.4,0.52,0.08,0.0,0.0,0.5013845664623605,1,0.7566666666666667,0.21222222222222223,0.03,0.0011111111111111111,0.0,0.5378354113253233,1.3406533469738653
1880,1416,University Of Bridgeport,2,6,1,1,5,5387.5332,0,2835,29920.0,0,0.280966767,7160.0,900.0,21387.0,0.36149999,,26244000,0.056382145999999994,0.15661708,0.07282693700000001,2.5,27.5,17.5,27.0,10.0,4.5,11.0,0.0,30900.621118012423,0.28468154,0.8632926624999999,-0.6397340245833334,0.22355863791666652,29920.0,0,0.44124628899999996,0.8217294279262574,0.36149999,0.8080670083340538,Medium,3,3,3,0.051401059510462484,0.1912512179135969,0.7014695185124877,0.053664220478622605,0.002213983584830228,3,3,0.0,0.2,0.6,0.2,0.0,0.8582132515848545,3,0.0077777777777777776,0.05,0.8366666666666667,0.09777777777777778,0.0077777777777777776,0.872934790831603,0.28853364388368985
1881,1312,"University Of California, Berkeley",1,3,1,4,2,18635.861,0,25951,12972.0,1,0.910317085,14652.0,1370.0,8506.0,0.81999999,,628106000,0.40171090000000004,0.043213688,0.096481174,12.400713,4.7981844,0.59977305,15.188848000000002,3.0961258,35.289349,28.627007,0.0,53568.853640951704,0.08170803200000006,1.5472570872500002,-0.32750521012499995,1.2197518771250002,12972.0,0,1.11449839,0.8217294279262574,0.81999999,1.6183037477853661,Best,5,5,5,5.154041536877786e-06,0.0007177063347639589,0.08705870036243228,0.17656204185541688,0.7356563974058501,5,5,0.0,0.0,0.0,0.2,0.8,1.5313837299947477,5,0.0,0.0011111111111111111,0.0022222222222222222,0.06222222222222222,0.9344444444444444,1.5271952530873032,1.1927667955982117
1882,1313,"University Of California, Davis",1,5,1,4,3,20427.428,0,26533,13896.0,1,0.813271293,12065.0,1205.0,9573.0,0.54790002,,631287000,0.34559545,0.027074751,0.09711594900000001,10.749255,1.1281396000000001,0.19157088,10.515112,1.0217113000000002,48.616432,27.777777,0.0,47584.71521268926,0.08049933500000003,1.494904205833333,-0.31833234033333335,1.1765718654999997,13896.0,0,1.077317935,0.8217294279262574,0.54790002,1.5344209214781572,Best,5,5,5,1.5409941096333096e-05,0.0009298063315835003,0.09382701054354174,0.3183338298967514,0.586893943287027,5,5,0.0,0.0,0.0,0.24,0.76,1.4681422571564535,5,0.0,0.0,0.01,0.07666666666666666,0.9133333333333333,1.4727603013254735,1.0757802287228937
1883,1314,"University Of California, Irvine",1,3,1,4,2,18460.789,0,23530,13179.0,1,0.858450275,12839.0,1160.0,8096.0,0.57609999,,489853000,0.53806323,0.019910004,0.1094742,14.367126,0.0,0.0,12.927415,0.0,32.813438,39.892021,0.0,47080.02883922135,0.19164987999999994,1.5215141588333334,-0.352550653125,1.1689635057083334,13179.0,0,0.918405855,0.8217294279262574,0.57609999,1.583704554219248,Best,5,5,5,5.488498537102616e-06,0.00032288863246613097,0.1447301804051927,0.16272694150453512,0.692214500959269,5,5,0.0,0.0,0.28,0.2,0.52,1.4930858447341535,5,0.0,0.0033333333333333335,0.013333333333333334,0.12333333333333334,0.86,1.449226844776994,1.1544989444065052
1884,1315,"University Of California, Los Angeles",1,2,1,4,1,38861.684,0,28674,12705.0,1,0.90311267,15089.0,1325.0,8883.0,0.78009999,,1425639000,0.37147656,0.042701210999999996,0.13989845,15.73955,3.8102894,0.06430868099999999,9.7266884,0.0,23.778135,46.881031,0.0,51694.30425378516,0.12791145400000004,1.521927022,-0.350538432375,1.171388589625,12705.0,0,1.044163695,0.8217294279262574,0.78009999,1.4876019275057137,Best,5,5,5,4.20113060189477e-05,7.873704166565895e-05,0.015211707017820106,0.1274810918000065,0.8571864528344888,5,5,0.0,0.0,0.0,0.16,0.84,1.505126588751776,5,0.0,0.0011111111111111111,0.0011111111111111111,0.07222222222222222,0.9255555555555556,1.5043878625466676,1.1978961212121213
1885,1316,"University Of California, Riverside",1,5,1,4,4,9961.1396,0,18621,13407.0,1,0.661713051,11324.0,1130.0,7651.0,0.38,,205275000,0.40984609999999994,0.056400839,0.20986359,10.874439,22.365471,1.0089686,17.320626999999998,0.0,23.710762,24.71973,0.0,41240.08651766403,0.281206299,1.3013999291666667,-0.381888098875,0.9195118302916667,13407.0,0,0.7560093549999999,0.8217294279262574,0.38,1.3736233054764293,Best,5,5,5,4.144988527117305e-05,0.0025098004571168582,0.23182833463258828,0.25941845076555103,0.5062019642594726,5,5,0.0,0.0,0.36,0.24,0.4,1.3084343111924184,5,0.0022222222222222222,0.0033333333333333335,0.027777777777777776,0.16555555555555557,0.8011111111111111,1.273616688005115,0.9706869017428706
1886,1317,"University Of California, San Diego",1,3,1,4,2,23669.365,0,23805,13427.0,1,0.8580053129999999,13126.0,1310.0,8861.0,0.625,,619412000,0.36420949999999996,0.013457808,0.09996362800000001,8.0453262,4.0226631,0.0,8.640226400000001,0.0,43.201134,36.090652,0.0,50901.225666907005,0.09235416299999998,1.5331599319166667,-0.32606252925,1.2070974026666668,13427.0,0,1.0981795300000001,0.8217294279262574,0.625,1.5679563319416898,Best,5,5,5,1.0850901287607827e-05,0.00043486288003444164,0.059974554155310784,0.22206614486882809,0.7175135871945392,5,5,0.0,0.0,0.0,0.24,0.76,1.5240845440495474,5,0.0,0.0033333333333333335,0.008888888888888889,0.08888888888888889,0.8988888888888888,1.5184434145065948,1.141848463481542
1887,1320,"University Of California, Santa Barbara",1,3,1,4,2,10640.534,0,19362,13865.0,1,0.8069891229999999,13048.0,1235.0,9546.0,0.55559999,,226912000,0.14186338,0.02565857,0.13781503,22.615623,11.70613,0.0,8.0327511,4.1602125,15.689312,37.795971,0.0,45493.87166546504,-0.055826424,1.4112720920833333,-0.3514945783333333,1.0597775137499998,13865.0,0,1.19562329,0.8217294279262574,0.55559999,1.3106090774545234,Best,5,5,5,2.057187781494317e-05,0.012041193600705949,0.15890869761682483,0.3315796436125865,0.49744989329206774,4,5,0.0,0.0,0.08,0.4,0.52,1.4086439002604934,5,0.0,0.0033333333333333335,0.006666666666666667,0.2677777777777778,0.7222222222222222,1.3978874950880404,1.0178666369154947
1888,1321,"University Of California, Santa Cruz",1,5,1,4,3,8182.6016,0,15695,13397.0,1,0.726692564,12110.0,1130.0,9989.0,0.40090001,,138762000,0.14934537,0.020857788999999998,0.12713318,21.8972,3.5102382000000003,0.0,19.097366,0.62682825,20.727121,34.141242999999996,0.0,36553.71304974766,-0.16527683099999996,1.1877330945833333,-0.45419096875,0.7335421258333333,13397.0,0,1.129088445,0.8217294279262574,0.40090001,1.2772755391711677,Good,4,4,4,2.627420206455522e-05,0.025112853325341362,0.26152825813875935,0.42475139140349916,0.2885812229303356,4,4,0.0,0.0,0.16,0.56,0.28,1.2507122217412854,4,0.0,0.0033333333333333335,0.021111111111111112,0.7266666666666667,0.24888888888888888,1.24609386688241,0.8865664660620537
1889,1092,University Of Central Arkansas,1,5,1,3,3,5630.29,0,9754,7889.0,1,0.420306296,6434.0,1005.0,8003.0,0.1003,1207.1628,60539972,0.01191273,0.14415741,0.011511177,7.861369099999999,26.458158,23.75317,2.2823328999999997,0.5071850999999999,6.7624683,32.375316999999995,0.0,47398.19004524887,0.04390505000000006,0.8579794033333332,-0.4423098733333334,0.41566952999999984,7889.0,0,0.7042987414999999,0.8217294279262574,0.1003,0.7904497125093527,Medium,3,3,3,0.007197660779842513,0.11444026055940017,0.592511277263042,0.2835150713495117,0.002335730048203545,3,3,0.0,0.24,0.76,0.0,0.0,0.832055232964455,3,0.0,0.043333333333333335,0.9455555555555556,0.0077777777777777776,0.0033333333333333335,0.783717978451665,1.0875642075463723
1890,3954,University Of Central Florida,1,5,1,3,3,4381.188,0,51333,6368.0,1,0.672440945,8646.0,1185.0,11134.0,0.51059997,1939.6252,258008183,0.048527539,0.076879516,0.10880645,6.461978,22.973938,11.370939,9.1038914,8.336308500000001,11.6387,30.114244,0.0,49646.10717896865,0.02255354900000002,1.1993801570833333,-0.3942661927916667,0.8051139642916667,6368.0,0,0.908819195,0.8217294279262574,0.51059997,1.0366636035181347,Good,4,4,3,0.00013834312076305106,0.09173298018637017,0.4592993964895472,0.43181311560231067,0.01701616460100885,4,3,0.0,0.0,0.56,0.44,0.0,1.1794949972652673,4,0.0,0.0,0.07555555555555556,0.8777777777777778,0.04666666666666667,1.1259030435784234,1.8834487391384003
1891,2454,University Of Central Missouri,1,5,1,2,4,6058.2588,0,9974,7265.0,1,0.535764376,6867.0,,11830.0,0.1917,118.72733000000001,61783482,0.010491803000000001,0.048087433,0.012459016000000002,6.7436204,24.665857,3.6452004999999996,1.4580802,12.029161,16.464154999999998,31.409477000000003,3.5844470999999998,46396.3963963964,-0.0660045,0.8060472366666666,-0.38410001508333336,0.4219472215833332,7265.0,0,0.7891636799999999,0.8217294279262574,0.1917,0.9114288892011277,Medium,3,3,3,0.001471628846827808,0.10436723372862808,0.6081926844277133,0.2732688350396666,0.012699617957164245,3,3,0.0,0.04,0.84,0.12,0.0,0.8169116551327796,3,0.0,0.03888888888888889,0.9455555555555556,0.015555555555555555,0.0,0.8238288327875062,1.1094937875659554
1892,3152,University Of Central Oklahoma,1,5,1,3,4,4734.5239,0,15218,5807.0,1,0.35622557200000005,6382.0,,8572.0,0.1602,41.250584,76735303,0.029431721,0.072603904,0.027480915,6.7721205,29.362333000000003,4.5971332,12.605042,3.8062284,10.133465,30.746415999999996,1.9772615000000002,46992.05448354143,-0.02670372900000005,0.8641101412500001,-0.4842594508333333,0.37985069041666675,5807.0,0,0.7116292805000001,0.8217294279262574,0.1602,0.7932048891629957,Medium,3,3,3,0.0028758827348287315,0.15613898064625145,0.6775806944139012,0.16227576204641275,0.0011286801586058834,3,3,0.0,0.2,0.76,0.04,0.0,0.8329611930499897,3,0.0,0.04111111111111111,0.9477777777777778,0.011111111111111112,0.0,0.8362269975955362,1.4880491497330808
1893,3818,University Of Charleston,2,6,1,3,4,8450.7764,0,1386,18800.0,0,0.45806451600000003,6012.0,984.0,20368.0,0.30950001,,9537965,0.0038647340000000003,0.044444446,0.007729468000000001,4.9327354,13.452914999999999,41.255604,12.107623,4.0358744,10.762332,13.452914999999999,0.0,46145.72333685322,0.026410069999999994,0.7272048141666667,-0.40107694475000005,0.32612786941666666,18800.0,0,0.709543465,0.8217294279262574,0.30950001,0.8258328720576075,Medium,3,3,3,0.050101479943699574,0.12874444756787035,0.6785609078046814,0.13797416587780503,0.004618998805943745,3,3,0.0,0.16,0.68,0.16,0.0,0.7600836971793219,3,0.011111111111111112,0.09222222222222222,0.8722222222222222,0.021111111111111112,0.0033333333333333335,0.7609533370583035,0.3868110713652482
1894,1774,University Of Chicago ,2,1,1,2,1,60602.469000000005,0,5703,48252.0,0,0.9267540479999999,16589.0,1517.5,8112.0,0.91189998,,888497098,0.17989022,0.042914170999999994,0.068363272,17.154812,0.0,0.0,4.3933053,4.0794977999999995,29.184101000000002,45.188286,0.0,70637.40856844305,-0.13224957800000003,1.3954879125,-0.33955655158333337,1.0559313609166665,48252.0,0,1.2747783650000002,0.8217294279262574,0.91189998,1.5067621746392468,Best,5,5,5,0.0021283122863356395,9.032955951617012e-06,0.0003067087285230683,0.05508801870403834,0.9424679273251513,5,5,0.0,0.0,0.0,0.08,0.92,1.445672900045223,5,0.0,0.0011111111111111111,0.0011111111111111111,0.03333333333333333,0.9644444444444444,1.455174988619774,0.2892083048371052
1895,3125,University Of Cincinnati,1,5,1,2,4,7547.6841,0,31948,9645.2344,1,0.636312057,8459.8701,1165.0,14500.565,0.26750001,33327.172,301372380,0.025235139,0.13511635,0.009841953,14.771207,21.327269,11.29248,4.682900900000001,7.3053255,24.511641,15.841584,0.26759434,45689.6551724138,-0.098773979,0.7681991854166668,-0.4126850836666667,0.3555141017500001,9645.2344,0,0.828289295,0.8217294279262574,0.26750001,0.9957648666391495,Medium,3,3,3,0.0009679636540739842,0.0687542742547494,0.5761045806362528,0.334350851163589,0.01982233029133492,3,3,0.0,0.04,0.68,0.28,0.0,0.8494206989061663,3,0.0,0.0033333333333333335,0.8566666666666667,0.12222222222222222,0.017777777777777778,0.8469131006094037,0.7964546568372323
1896,26,University Of Colorado System,1,5,1,4,3,12817.367,0,48326,9537.6387,1,0.575218282,9471.7119,1136.2921,11813.776000000002,0.14849794,7114.6196,301497273.6,0.06712383799999999,0.026558535,0.070961647,14.131591,18.948488,1.2915969999999999,4.2242818,0.0,25.528033999999998,35.876007,0.0,50426.54028436019,-0.259229311,1.1221622545833332,-0.42132249916666664,0.7008397554166665,9537.6387,0,1.2681928850000002,0.8217294279262574,0.14849794,1.148439592071672,Good,4,4,4,5.0919777083942026e-05,0.01923905791298335,0.3821975933340282,0.5564250859851892,0.042087342990715156,4,4,0.0,0.0,0.28,0.68,0.04,1.1305961188789375,4,0.0,0.0033333333333333335,0.03333333333333333,0.9088888888888889,0.05444444444444444,1.1369245066339,1.1765619246861734
1897,1417,University Of Connecticut,1,3,1,1,2,18343.697,0,22595,12288.226999999999,1,0.7518282609999999,11955.964,1192.2876,11218.562,0.48217809,12170.087,445599913,0.059405081,0.050182141,0.049146317,8.594854400000001,17.698614000000003,6.1916880999999995,8.2273111,0.0,14.814816,24.2013,0.0,46583.850931677014,-0.042886521000000025,1.39593362875,-0.28191471075,1.114018918,12288.226999999999,0,1.1349452,0.8217294279262574,0.48217809,1.2585968111991128,Best,5,5,5,7.398366310865936e-05,0.006022834564605119,0.1767777822418666,0.2289086323385453,0.5882167671918743,4,4,0.0,0.0,0.12,0.64,0.24,1.366291147145104,5,0.0,0.0011111111111111111,0.013333333333333334,0.14333333333333334,0.8422222222222222,1.3657921602317533,1.135992709729402
